"","study_title","sequence_accession_number","primary_id","organism","run_id","library_strategy","library_source","library_selection","sample_name"
"1888","Dietary emulsifiers directly alter SHIME microbiota composition","ERX1878812","ERP021273","Homo sapiens","ERR1816234","AMPLICON","OTHER","PCR","SAMEA72775918"
"1889","Dietary emulsifiers directly alter SHIME microbiota composition","ERX1878811","ERP021273","Homo sapiens","ERR1816233","AMPLICON","OTHER","PCR","SAMEA72775168"
"1890","Dietary emulsifiers directly alter SHIME microbiota composition","ERX1878810","ERP021273","Homo sapiens","ERR1816232","AMPLICON","OTHER","PCR","SAMEA72774418"
"1891","Dietary emulsifiers directly alter SHIME microbiota composition","ERX1878809","ERP021273","Homo sapiens","ERR1816231","AMPLICON","OTHER","PCR","SAMEA72773668"
"1892","Dietary emulsifiers directly alter SHIME microbiota composition","ERX1878808","ERP021273","Homo sapiens","ERR1816230","AMPLICON","OTHER","PCR","SAMEA72772918"
"1893","Dietary emulsifiers directly alter SHIME microbiota composition","ERX1878807","ERP021273","Homo sapiens","ERR1816229","AMPLICON","OTHER","PCR","SAMEA72772168"
"1894","Dietary emulsifiers directly alter SHIME microbiota composition","ERX1878806","ERP021273","Homo sapiens","ERR1816228","AMPLICON","OTHER","PCR","SAMEA72771418"
"1895","Dietary emulsifiers directly alter SHIME microbiota composition","ERX1878805","ERP021273","Homo sapiens","ERR1816227","AMPLICON","OTHER","PCR","SAMEA72770668"
"1896","Dietary emulsifiers directly alter SHIME microbiota composition","ERX1878804","ERP021273","Homo sapiens","ERR1816226","AMPLICON","OTHER","PCR","SAMEA72769918"
"1897","Dietary emulsifiers directly alter SHIME microbiota composition","ERX1878803","ERP021273","Homo sapiens","ERR1816225","AMPLICON","OTHER","PCR","SAMEA72769168"
"1898","Dietary emulsifiers directly alter SHIME microbiota composition","ERX1878802","ERP021273","Homo sapiens","ERR1816224","AMPLICON","OTHER","PCR","SAMEA72768418"
"1899","Dietary emulsifiers directly alter SHIME microbiota composition","ERX1878801","ERP021273","Homo sapiens","ERR1816223","AMPLICON","OTHER","PCR","SAMEA72767668"
"1900","Dietary emulsifiers directly alter SHIME microbiota composition","ERX1878800","ERP021273","Homo sapiens","ERR1816222","AMPLICON","OTHER","PCR","SAMEA72766918"
"1901","Dietary emulsifiers directly alter SHIME microbiota composition","ERX1878799","ERP021273","Homo sapiens","ERR1816221","AMPLICON","OTHER","PCR","SAMEA72766168"
"1902","Dietary emulsifiers directly alter SHIME microbiota composition","ERX1878798","ERP021273","Homo sapiens","ERR1816220","AMPLICON","OTHER","PCR","SAMEA72765418"
"1903","Dietary emulsifiers directly alter SHIME microbiota composition","ERX1878797","ERP021273","Homo sapiens","ERR1816219","AMPLICON","OTHER","PCR","SAMEA72764668"
"1904","Dietary emulsifiers directly alter SHIME microbiota composition","ERX1878796","ERP021273","Homo sapiens","ERR1816218","AMPLICON","OTHER","PCR","SAMEA72763918"
"1905","Dietary emulsifiers directly alter SHIME microbiota composition","ERX1878795","ERP021273","Homo sapiens","ERR1816217","AMPLICON","OTHER","PCR","SAMEA72763168"
"1906","Dietary emulsifiers directly alter SHIME microbiota composition","ERX1878794","ERP021273","Homo sapiens","ERR1816216","AMPLICON","OTHER","PCR","SAMEA72762418"
"1907","Dietary emulsifiers directly alter SHIME microbiota composition","ERX1878793","ERP021273","Homo sapiens","ERR1816215","AMPLICON","OTHER","PCR","SAMEA72761668"
"1908","Dietary emulsifiers directly alter SHIME microbiota composition","ERX1878792","ERP021273","Homo sapiens","ERR1816214","AMPLICON","OTHER","PCR","SAMEA72760918"
"1909","Dietary emulsifiers directly alter SHIME microbiota composition","ERX1878791","ERP021273","Homo sapiens","ERR1816213","AMPLICON","OTHER","PCR","SAMEA72760168"
"1910","Dietary emulsifiers directly alter SHIME microbiota composition","ERX1878790","ERP021273","Homo sapiens","ERR1816212","AMPLICON","OTHER","PCR","SAMEA72759418"
"1911","Dietary emulsifiers directly alter SHIME microbiota composition","ERX1878789","ERP021273","Homo sapiens","ERR1816211","AMPLICON","OTHER","PCR","SAMEA72758668"
"1912","Dietary emulsifiers directly alter SHIME microbiota composition","ERX1878788","ERP021273","Homo sapiens","ERR1816210","AMPLICON","OTHER","PCR","SAMEA72757918"
"1913","Dietary emulsifiers directly alter SHIME microbiota composition","ERX1878787","ERP021273","Homo sapiens","ERR1816209","AMPLICON","OTHER","PCR","SAMEA72757168"
"1914","Dietary emulsifiers directly alter SHIME microbiota composition","ERX1878786","ERP021273","Homo sapiens","ERR1816208","AMPLICON","OTHER","PCR","SAMEA72756418"
"1915","Dietary emulsifiers directly alter SHIME microbiota composition","ERX1878785","ERP021273","Homo sapiens","ERR1816207","AMPLICON","OTHER","PCR","SAMEA72755668"
"1916","Dietary emulsifiers directly alter SHIME microbiota composition","ERX1878784","ERP021273","Homo sapiens","ERR1816206","AMPLICON","OTHER","PCR","SAMEA72754918"
"1917","Dietary emulsifiers directly alter SHIME microbiota composition","ERX1878783","ERP021273","Homo sapiens","ERR1816205","AMPLICON","OTHER","PCR","SAMEA72754168"
"1918","Dietary emulsifiers directly alter SHIME microbiota composition","ERX1878782","ERP021273","Homo sapiens","ERR1816204","AMPLICON","OTHER","PCR","SAMEA72753418"
"1919","Dietary emulsifiers directly alter SHIME microbiota composition","ERX1878781","ERP021273","Homo sapiens","ERR1816203","AMPLICON","OTHER","PCR","SAMEA72752668"
"1920","Dietary emulsifiers directly alter SHIME microbiota composition","ERX1878780","ERP021273","Homo sapiens","ERR1816202","AMPLICON","OTHER","PCR","SAMEA72751918"
"1921","Dietary emulsifiers directly alter SHIME microbiota composition","ERX1878779","ERP021273","Homo sapiens","ERR1816201","AMPLICON","OTHER","PCR","SAMEA72751168"
"1922","Dietary emulsifiers directly alter SHIME microbiota composition","ERX1878778","ERP021273","Homo sapiens","ERR1816200","AMPLICON","OTHER","PCR","SAMEA72750418"
"1923","Dietary emulsifiers directly alter SHIME microbiota composition","ERX1878777","ERP021273","Homo sapiens","ERR1816199","AMPLICON","OTHER","PCR","SAMEA72749668"
"1924","Dietary emulsifiers directly alter SHIME microbiota composition","ERX1878776","ERP021273","Homo sapiens","ERR1816198","AMPLICON","OTHER","PCR","SAMEA72748918"
"1925","Dietary emulsifiers directly alter SHIME microbiota composition","ERX1878775","ERP021273","Homo sapiens","ERR1816197","AMPLICON","OTHER","PCR","SAMEA72748168"
"1926","Dietary emulsifiers directly alter SHIME microbiota composition","ERX1878774","ERP021273","Homo sapiens","ERR1816196","AMPLICON","OTHER","PCR","SAMEA72747418"
"1927","Dietary emulsifiers directly alter SHIME microbiota composition","ERX1878773","ERP021273","Homo sapiens","ERR1816195","AMPLICON","OTHER","PCR","SAMEA72746668"
"1928","Dietary emulsifiers directly alter SHIME microbiota composition","ERX1878772","ERP021273","Homo sapiens","ERR1816194","AMPLICON","OTHER","PCR","SAMEA72745918"
"1929","Dietary emulsifiers directly alter SHIME microbiota composition","ERX1878771","ERP021273","Homo sapiens","ERR1816193","AMPLICON","OTHER","PCR","SAMEA72745168"
"1930","Dietary emulsifiers directly alter SHIME microbiota composition","ERX1878770","ERP021273","Homo sapiens","ERR1816192","AMPLICON","OTHER","PCR","SAMEA72744418"
"1931","Dietary emulsifiers directly alter SHIME microbiota composition","ERX1878769","ERP021273","Homo sapiens","ERR1816191","AMPLICON","OTHER","PCR","SAMEA72743668"
"1932","Dietary emulsifiers directly alter SHIME microbiota composition","ERX1878768","ERP021273","Homo sapiens","ERR1816190","AMPLICON","OTHER","PCR","SAMEA72742918"
"1933","Dietary emulsifiers directly alter SHIME microbiota composition","ERX1878767","ERP021273","Homo sapiens","ERR1816189","AMPLICON","OTHER","PCR","SAMEA72742168"
"1934","Dietary emulsifiers directly alter SHIME microbiota composition","ERX1878766","ERP021273","Homo sapiens","ERR1816188","AMPLICON","OTHER","PCR","SAMEA72741418"
"1935","Dietary emulsifiers directly alter SHIME microbiota composition","ERX1878765","ERP021273","Homo sapiens","ERR1816187","AMPLICON","OTHER","PCR","SAMEA72740668"
"1936","Dietary emulsifiers directly alter SHIME microbiota composition","ERX1878764","ERP021273","Homo sapiens","ERR1816186","AMPLICON","OTHER","PCR","SAMEA72739918"
"1937","Dietary emulsifiers directly alter SHIME microbiota composition","ERX1878763","ERP021273","Homo sapiens","ERR1816185","AMPLICON","OTHER","PCR","SAMEA72739168"
"1938","Dietary emulsifiers directly alter SHIME microbiota composition","ERX1878762","ERP021273","Homo sapiens","ERR1816184","AMPLICON","OTHER","PCR","SAMEA72738418"
"1939","Dietary emulsifiers directly alter SHIME microbiota composition","ERX1878761","ERP021273","Homo sapiens","ERR1816183","AMPLICON","OTHER","PCR","SAMEA72737668"
"1940","Dietary emulsifiers directly alter SHIME microbiota composition","ERX1878760","ERP021273","Homo sapiens","ERR1816182","AMPLICON","OTHER","PCR","SAMEA72736918"
"1941","Dietary emulsifiers directly alter SHIME microbiota composition","ERX1878759","ERP021273","Homo sapiens","ERR1816181","AMPLICON","OTHER","PCR","SAMEA72736168"
"1942","Dietary emulsifiers directly alter SHIME microbiota composition","ERX1878758","ERP021273","Homo sapiens","ERR1816180","AMPLICON","OTHER","PCR","SAMEA72735418"
"1943","Dietary emulsifiers directly alter SHIME microbiota composition","ERX1878757","ERP021273","Homo sapiens","ERR1816179","AMPLICON","OTHER","PCR","SAMEA72734668"
"1944","Dietary emulsifiers directly alter SHIME microbiota composition","ERX1878756","ERP021273","Homo sapiens","ERR1816178","AMPLICON","OTHER","PCR","SAMEA72733918"
"1945","Dietary emulsifiers directly alter SHIME microbiota composition","ERX1878755","ERP021273","Homo sapiens","ERR1816177","AMPLICON","OTHER","PCR","SAMEA72733168"
"1946","Dietary emulsifiers directly alter SHIME microbiota composition","ERX1878754","ERP021273","Homo sapiens","ERR1816176","AMPLICON","OTHER","PCR","SAMEA72732418"
"1947","Dietary emulsifiers directly alter SHIME microbiota composition","ERX1878753","ERP021273","Homo sapiens","ERR1816175","AMPLICON","OTHER","PCR","SAMEA72731668"
"1948","Dietary emulsifiers directly alter SHIME microbiota composition","ERX1878752","ERP021273","Homo sapiens","ERR1816174","AMPLICON","OTHER","PCR","SAMEA72730918"
"1949","Dietary emulsifiers directly alter SHIME microbiota composition","ERX1878751","ERP021273","Homo sapiens","ERR1816173","AMPLICON","OTHER","PCR","SAMEA72730168"
"1950","Dietary emulsifiers directly alter SHIME microbiota composition","ERX1878750","ERP021273","Homo sapiens","ERR1816172","AMPLICON","OTHER","PCR","SAMEA72729418"
"1951","Dietary emulsifiers directly alter SHIME microbiota composition","ERX1878749","ERP021273","Homo sapiens","ERR1816171","AMPLICON","OTHER","PCR","SAMEA72728668"
"1952","Dietary emulsifiers directly alter SHIME microbiota composition","ERX1878748","ERP021273","Homo sapiens","ERR1816170","AMPLICON","OTHER","PCR","SAMEA72727918"
"1953","Dietary emulsifiers directly alter SHIME microbiota composition","ERX1878747","ERP021273","Homo sapiens","ERR1816169","AMPLICON","OTHER","PCR","SAMEA72727168"
"1954","Dietary emulsifiers directly alter SHIME microbiota composition","ERX1878746","ERP021273","Homo sapiens","ERR1816168","AMPLICON","OTHER","PCR","SAMEA72726418"
"1955","Dietary emulsifiers directly alter SHIME microbiota composition","ERX1878745","ERP021273","Homo sapiens","ERR1816167","AMPLICON","OTHER","PCR","SAMEA72725668"
"1956","Dietary emulsifiers directly alter SHIME microbiota composition","ERX1878744","ERP021273","Homo sapiens","ERR1816166","AMPLICON","OTHER","PCR","SAMEA72724918"
"1957","Dietary emulsifiers directly alter SHIME microbiota composition","ERX1878743","ERP021273","Homo sapiens","ERR1816165","AMPLICON","OTHER","PCR","SAMEA72724168"
"1958","Dietary emulsifiers directly alter SHIME microbiota composition","ERX1878742","ERP021273","Homo sapiens","ERR1816164","AMPLICON","OTHER","PCR","SAMEA72723418"
"1959","Dietary emulsifiers directly alter SHIME microbiota composition","ERX1878741","ERP021273","Homo sapiens","ERR1816163","AMPLICON","OTHER","PCR","SAMEA72722668"
"1960","Dietary emulsifiers directly alter SHIME microbiota composition","ERX1878740","ERP021273","Homo sapiens","ERR1816162","AMPLICON","OTHER","PCR","SAMEA72721918"
"1961","Dietary emulsifiers directly alter SHIME microbiota composition","ERX1878739","ERP021273","Homo sapiens","ERR1816161","AMPLICON","OTHER","PCR","SAMEA72721168"
"1962","Dietary emulsifiers directly alter SHIME microbiota composition","ERX1878738","ERP021273","Homo sapiens","ERR1816160","AMPLICON","OTHER","PCR","SAMEA72720418"
"1963","Dietary emulsifiers directly alter SHIME microbiota composition","ERX1878737","ERP021273","Homo sapiens","ERR1816159","AMPLICON","OTHER","PCR","SAMEA72719668"
"1964","Dietary emulsifiers directly alter SHIME microbiota composition","ERX1878736","ERP021273","Homo sapiens","ERR1816158","AMPLICON","OTHER","PCR","SAMEA72718918"
"1965","Dietary emulsifiers directly alter SHIME microbiota composition","ERX1878735","ERP021273","Homo sapiens","ERR1816157","AMPLICON","OTHER","PCR","SAMEA72718168"
"1966","Dietary emulsifiers directly alter SHIME microbiota composition","ERX1878734","ERP021273","Homo sapiens","ERR1816156","AMPLICON","OTHER","PCR","SAMEA72717418"
"1967","Dietary emulsifiers directly alter SHIME microbiota composition","ERX1878733","ERP021273","Homo sapiens","ERR1816155","AMPLICON","OTHER","PCR","SAMEA72716668"
"1968","Dietary emulsifiers directly alter SHIME microbiota composition","ERX1878732","ERP021273","Homo sapiens","ERR1816154","AMPLICON","OTHER","PCR","SAMEA72715918"
"1969","Dietary emulsifiers directly alter SHIME microbiota composition","ERX1878731","ERP021273","Homo sapiens","ERR1816153","AMPLICON","OTHER","PCR","SAMEA72715168"
"1970","Dietary emulsifiers directly alter SHIME microbiota composition","ERX1878730","ERP021273","Homo sapiens","ERR1816152","AMPLICON","OTHER","PCR","SAMEA72714418"
"1971","Dietary emulsifiers directly alter SHIME microbiota composition","ERX1878729","ERP021273","Homo sapiens","ERR1816151","AMPLICON","OTHER","PCR","SAMEA72713668"
"1972","Dietary emulsifiers directly alter SHIME microbiota composition","ERX1878728","ERP021273","Homo sapiens","ERR1816150","AMPLICON","OTHER","PCR","SAMEA72712918"
"1973","Dietary emulsifiers directly alter SHIME microbiota composition","ERX1878727","ERP021273","Homo sapiens","ERR1816149","AMPLICON","OTHER","PCR","SAMEA72712168"
"1974","Dietary emulsifiers directly alter SHIME microbiota composition","ERX1878726","ERP021273","Homo sapiens","ERR1816148","AMPLICON","OTHER","PCR","SAMEA72711418"
"1975","Dietary emulsifiers directly alter SHIME microbiota composition","ERX1878725","ERP021273","Homo sapiens","ERR1816147","AMPLICON","OTHER","PCR","SAMEA72710668"
"1976","Dietary emulsifiers directly alter SHIME microbiota composition","ERX1878724","ERP021273","Homo sapiens","ERR1816146","AMPLICON","OTHER","PCR","SAMEA72709918"
"1977","Dietary emulsifiers directly alter SHIME microbiota composition","ERX1878723","ERP021273","Homo sapiens","ERR1816145","AMPLICON","OTHER","PCR","SAMEA72709168"
"1978","Dietary emulsifiers directly alter SHIME microbiota composition","ERX1878722","ERP021273","Homo sapiens","ERR1816144","AMPLICON","OTHER","PCR","SAMEA72708418"
"1979","Dietary emulsifiers directly alter SHIME microbiota composition","ERX1878721","ERP021273","Homo sapiens","ERR1816143","AMPLICON","OTHER","PCR","SAMEA72707668"
"1980","Dietary emulsifiers directly alter SHIME microbiota composition","ERX1878720","ERP021273","Homo sapiens","ERR1816142","AMPLICON","OTHER","PCR","SAMEA72706918"
"1981","Dietary emulsifiers directly alter SHIME microbiota composition","ERX1878719","ERP021273","Homo sapiens","ERR1816141","AMPLICON","OTHER","PCR","SAMEA72706168"
"1982","Dietary emulsifiers directly alter SHIME microbiota composition","ERX1878718","ERP021273","Homo sapiens","ERR1816140","AMPLICON","OTHER","PCR","SAMEA72705418"
"1983","Dietary emulsifiers directly alter SHIME microbiota composition","ERX1878717","ERP021273","Homo sapiens","ERR1816139","AMPLICON","OTHER","PCR","SAMEA72704668"
"1984","Dietary emulsifiers directly alter SHIME microbiota composition","ERX1878716","ERP021273","Homo sapiens","ERR1816138","AMPLICON","OTHER","PCR","SAMEA72703918"
"1985","Dietary emulsifiers directly alter SHIME microbiota composition","ERX1878715","ERP021273","Homo sapiens","ERR1816137","AMPLICON","OTHER","PCR","SAMEA72703168"
"1986","Dietary emulsifiers directly alter SHIME microbiota composition","ERX1878714","ERP021273","Homo sapiens","ERR1816136","AMPLICON","OTHER","PCR","SAMEA72702418"
"1987","Dietary emulsifiers directly alter SHIME microbiota composition","ERX1878713","ERP021273","Homo sapiens","ERR1816135","AMPLICON","OTHER","PCR","SAMEA72701668"
"1988","Dietary emulsifiers directly alter SHIME microbiota composition","ERX1878712","ERP021273","Homo sapiens","ERR1816134","AMPLICON","OTHER","PCR","SAMEA72700918"
"1989","Dietary emulsifiers directly alter SHIME microbiota composition","ERX1878711","ERP021273","Homo sapiens","ERR1816133","AMPLICON","OTHER","PCR","SAMEA72700168"
"1990","Dietary emulsifiers directly alter SHIME microbiota composition","ERX1878710","ERP021273","Homo sapiens","ERR1816132","AMPLICON","OTHER","PCR","SAMEA72699418"
"1991","Dietary emulsifiers directly alter SHIME microbiota composition","ERX1878709","ERP021273","Homo sapiens","ERR1816131","AMPLICON","OTHER","PCR","SAMEA72698668"
"1992","Dietary emulsifiers directly alter SHIME microbiota composition","ERX1878708","ERP021273","Homo sapiens","ERR1816130","AMPLICON","OTHER","PCR","SAMEA72697918"
"1993","Dietary emulsifiers directly alter SHIME microbiota composition","ERX1878707","ERP021273","Homo sapiens","ERR1816129","AMPLICON","OTHER","PCR","SAMEA72697168"
"1994","Dietary emulsifiers directly alter SHIME microbiota composition","ERX1878706","ERP021273","Homo sapiens","ERR1816128","AMPLICON","OTHER","PCR","SAMEA72696418"
"1995","Dietary emulsifiers directly alter SHIME microbiota composition","ERX1878705","ERP021273","Homo sapiens","ERR1816127","AMPLICON","OTHER","PCR","SAMEA72695668"
"1996","Dietary emulsifiers directly alter SHIME microbiota composition","ERX1878704","ERP021273","Homo sapiens","ERR1816126","AMPLICON","OTHER","PCR","SAMEA72694918"
"1997","Dietary emulsifiers directly alter SHIME microbiota composition","ERX1878703","ERP021273","Homo sapiens","ERR1816125","AMPLICON","OTHER","PCR","SAMEA72694168"
"1998","Dietary emulsifiers directly alter SHIME microbiota composition","ERX1878702","ERP021273","Homo sapiens","ERR1816124","AMPLICON","OTHER","PCR","SAMEA72693418"
"1999","Dietary emulsifiers directly alter SHIME microbiota composition","ERX1878701","ERP021273","Homo sapiens","ERR1816123","AMPLICON","OTHER","PCR","SAMEA72692668"
"2000","Dietary emulsifiers directly alter SHIME microbiota composition","ERX1878700","ERP021273","Homo sapiens","ERR1816122","AMPLICON","OTHER","PCR","SAMEA72691918"
"2001","Dietary emulsifiers directly alter SHIME microbiota composition","ERX1878699","ERP021273","Homo sapiens","ERR1816121","AMPLICON","OTHER","PCR","SAMEA72691168"
"2002","Dietary emulsifiers directly alter SHIME microbiota composition","ERX1878698","ERP021273","Homo sapiens","ERR1816120","AMPLICON","OTHER","PCR","SAMEA72690418"
"2003","Dietary emulsifiers directly alter SHIME microbiota composition","ERX1878697","ERP021273","Homo sapiens","ERR1816119","AMPLICON","OTHER","PCR","SAMEA72689668"
"2004","Dietary emulsifiers directly alter SHIME microbiota composition","ERX1878696","ERP021273","Homo sapiens","ERR1816118","AMPLICON","OTHER","PCR","SAMEA72688918"
"2005","Dietary emulsifiers directly alter SHIME microbiota composition","ERX1878695","ERP021273","Homo sapiens","ERR1816117","AMPLICON","OTHER","PCR","SAMEA72688168"
"2006","Dietary emulsifiers directly alter SHIME microbiota composition","ERX1878694","ERP021273","Homo sapiens","ERR1816116","AMPLICON","OTHER","PCR","SAMEA72687418"
"2007","Dietary emulsifiers directly alter SHIME microbiota composition","ERX1878693","ERP021273","Homo sapiens","ERR1816115","AMPLICON","OTHER","PCR","SAMEA72686668"
"2008","Dietary emulsifiers directly alter SHIME microbiota composition","ERX1878692","ERP021273","Homo sapiens","ERR1816114","AMPLICON","OTHER","PCR","SAMEA72685918"
"2009","Dietary emulsifiers directly alter SHIME microbiota composition","ERX1878691","ERP021273","Homo sapiens","ERR1816113","AMPLICON","OTHER","PCR","SAMEA72685168"
"2010","Dietary emulsifiers directly alter SHIME microbiota composition","ERX1878690","ERP021273","Homo sapiens","ERR1816112","AMPLICON","OTHER","PCR","SAMEA72684418"
"2011","Dietary emulsifiers directly alter SHIME microbiota composition","ERX1878689","ERP021273","Homo sapiens","ERR1816111","AMPLICON","OTHER","PCR","SAMEA72683668"
"2012","Dietary emulsifiers directly alter SHIME microbiota composition","ERX1878688","ERP021273","Homo sapiens","ERR1816110","AMPLICON","OTHER","PCR","SAMEA72682918"
"2013","Dietary emulsifiers directly alter SHIME microbiota composition","ERX1878687","ERP021273","Homo sapiens","ERR1816109","AMPLICON","OTHER","PCR","SAMEA72682168"
"2014","Dietary emulsifiers directly alter SHIME microbiota composition","ERX1878686","ERP021273","Homo sapiens","ERR1816108","AMPLICON","OTHER","PCR","SAMEA72681418"
"2015","Dietary emulsifiers directly alter SHIME microbiota composition","ERX1878685","ERP021273","Homo sapiens","ERR1816107","AMPLICON","OTHER","PCR","SAMEA72680668"
"2016","Dietary emulsifiers directly alter SHIME microbiota composition","ERX1878684","ERP021273","Homo sapiens","ERR1816106","AMPLICON","OTHER","PCR","SAMEA72679918"
"2017","Dietary emulsifiers directly alter SHIME microbiota composition","ERX1878683","ERP021273","Homo sapiens","ERR1816105","AMPLICON","OTHER","PCR","SAMEA72679168"
"2018","Study of the effects of wine and its derived metabolites on intestinal permeability using simulated gastrointestinal digestion","SRX10933053","SRP320497","metagenome","SRR14585824","AMPLICON","METAGENOMIC","PCR","CDW48h"
"2019","Study of the effects of wine and its derived metabolites on intestinal permeability using simulated gastrointestinal digestion","SRX10933052","SRP320497","metagenome","SRR14585825","AMPLICON","METAGENOMIC","PCR","CDW24h"
"2020","Study of the effects of wine and its derived metabolites on intestinal permeability using simulated gastrointestinal digestion","SRX10933051","SRP320497","metagenome","SRR14585826","AMPLICON","METAGENOMIC","PCR","CDW0h"
"2021","Study of the effects of wine and its derived metabolites on intestinal permeability using simulated gastrointestinal digestion","SRX10933050","SRP320497","metagenome","SRR14585827","AMPLICON","METAGENOMIC","PCR","C48h"
"2022","Study of the effects of wine and its derived metabolites on intestinal permeability using simulated gastrointestinal digestion","SRX10933049","SRP320497","metagenome","SRR14585828","AMPLICON","METAGENOMIC","PCR","C24h"
"2023","Study of the effects of wine and its derived metabolites on intestinal permeability using simulated gastrointestinal digestion","SRX10933048","SRP320497","metagenome","SRR14585829","AMPLICON","METAGENOMIC","PCR","C0h"
"2024","Simulated Gastrointestinal Model Targeted loci environmental","SRX9031075","SRP279236","human gut metagenome","SRR12541381","AMPLICON","METAGENOMIC","PCR","NEG--3"
"2025","Simulated Gastrointestinal Model Targeted loci environmental","SRX9031074","SRP279236","human gut metagenome","SRR12541382","AMPLICON","METAGENOMIC","PCR","neg-2"
"2026","Simulated Gastrointestinal Model Targeted loci environmental","SRX9031073","SRP279236","human gut metagenome","SRR12541383","AMPLICON","METAGENOMIC","PCR","NEG--1"
"2027","Simulated Gastrointestinal Model Targeted loci environmental","SRX9031072","SRP279236","human gut metagenome","SRR12541384","AMPLICON","METAGENOMIC","PCR","neg-0"
"2028","Simulated Gastrointestinal Model Targeted loci environmental","SRX9031071","SRP279236","human gut metagenome","SRR12541385","AMPLICON","METAGENOMIC","PCR","NEG"
"2029","Simulated Gastrointestinal Model Targeted loci environmental","SRX9031070","SRP279236","human gut metagenome","SRR12541386","AMPLICON","METAGENOMIC","PCR","neg-"
"2030","Simulated Gastrointestinal Model Targeted loci environmental","SRX9031069","SRP279236","human gut metagenome","SRR12541387","AMPLICON","METAGENOMIC","PCR","10.V4.B"
"2031","Simulated Gastrointestinal Model Targeted loci environmental","SRX9031068","SRP279236","human gut metagenome","SRR12541388","AMPLICON","METAGENOMIC","PCR","9.V5.B"
"2032","Simulated Gastrointestinal Model Targeted loci environmental","SRX9031067","SRP279236","human gut metagenome","SRR12541389","AMPLICON","METAGENOMIC","PCR","9.V5.A"
"2033","Simulated Gastrointestinal Model Targeted loci environmental","SRX9031066","SRP279236","human gut metagenome","SRR12541390","AMPLICON","METAGENOMIC","PCR","9.V4.B"
"2034","Simulated Gastrointestinal Model Targeted loci environmental","SRX9031065","SRP279236","human gut metagenome","SRR12541391","AMPLICON","METAGENOMIC","PCR","9.V4.A"
"2035","Simulated Gastrointestinal Model Targeted loci environmental","SRX9031064","SRP279236","human gut metagenome","SRR12541392","AMPLICON","METAGENOMIC","PCR","9.V3.B"
"2036","Simulated Gastrointestinal Model Targeted loci environmental","SRX9031063","SRP279236","human gut metagenome","SRR12541393","AMPLICON","METAGENOMIC","PCR","9.V3.A"
"2037","Simulated Gastrointestinal Model Targeted loci environmental","SRX9031062","SRP279236","human gut metagenome","SRR12541394","AMPLICON","METAGENOMIC","PCR","8.V5.B"
"2038","Simulated Gastrointestinal Model Targeted loci environmental","SRX9031061","SRP279236","human gut metagenome","SRR12541395","AMPLICON","METAGENOMIC","PCR","8.V5.A"
"2039","Simulated Gastrointestinal Model Targeted loci environmental","SRX9031060","SRP279236","human gut metagenome","SRR12541396","AMPLICON","METAGENOMIC","PCR","8.V4.B"
"2040","Simulated Gastrointestinal Model Targeted loci environmental","SRX9031059","SRP279236","human gut metagenome","SRR12541397","AMPLICON","METAGENOMIC","PCR","8.V4.A"
"2041","Simulated Gastrointestinal Model Targeted loci environmental","SRX9031058","SRP279236","human gut metagenome","SRR12541398","AMPLICON","METAGENOMIC","PCR","10.V4.A"
"2042","Simulated Gastrointestinal Model Targeted loci environmental","SRX9031057","SRP279236","human gut metagenome","SRR12541399","AMPLICON","METAGENOMIC","PCR","8.V3.B"
"2043","Simulated Gastrointestinal Model Targeted loci environmental","SRX9031056","SRP279236","human gut metagenome","SRR12541400","AMPLICON","METAGENOMIC","PCR","8.V3.A"
"2044","Simulated Gastrointestinal Model Targeted loci environmental","SRX9031055","SRP279236","human gut metagenome","SRR12541401","AMPLICON","METAGENOMIC","PCR","7.V5.B"
"2045","Simulated Gastrointestinal Model Targeted loci environmental","SRX9031054","SRP279236","human gut metagenome","SRR12541402","AMPLICON","METAGENOMIC","PCR","7.V5.A"
"2046","Simulated Gastrointestinal Model Targeted loci environmental","SRX9031053","SRP279236","human gut metagenome","SRR12541403","AMPLICON","METAGENOMIC","PCR","7.V4.B"
"2047","Simulated Gastrointestinal Model Targeted loci environmental","SRX9031052","SRP279236","human gut metagenome","SRR12541404","AMPLICON","METAGENOMIC","PCR","7.V4.A"
"2048","Simulated Gastrointestinal Model Targeted loci environmental","SRX9031051","SRP279236","human gut metagenome","SRR12541405","AMPLICON","METAGENOMIC","PCR","7.V3.B"
"2049","Simulated Gastrointestinal Model Targeted loci environmental","SRX9031050","SRP279236","human gut metagenome","SRR12541406","AMPLICON","METAGENOMIC","PCR","7.V3.A"
"2050","Simulated Gastrointestinal Model Targeted loci environmental","SRX9031049","SRP279236","human gut metagenome","SRR12541407","AMPLICON","METAGENOMIC","PCR","6.V5.B"
"2051","Simulated Gastrointestinal Model Targeted loci environmental","SRX9031048","SRP279236","human gut metagenome","SRR12541408","AMPLICON","METAGENOMIC","PCR","6.V5.A"
"2052","Simulated Gastrointestinal Model Targeted loci environmental","SRX9031047","SRP279236","human gut metagenome","SRR12541409","AMPLICON","METAGENOMIC","PCR","10.V3.B"
"2053","Simulated Gastrointestinal Model Targeted loci environmental","SRX9031046","SRP279236","human gut metagenome","SRR12541410","AMPLICON","METAGENOMIC","PCR","6.V4.B"
"2054","Simulated Gastrointestinal Model Targeted loci environmental","SRX9031045","SRP279236","human gut metagenome","SRR12541411","AMPLICON","METAGENOMIC","PCR","6.V4.A"
