"","primary_id","study_title","sequence_accession_number","run_id","sample_name","bioreactor_model","donor","include_study","reason","fecalSampleSequence","bioreactor_type","ndonor_type","country_donor","continent","predigestion","stage","stages","working_volume_mL","pH_ac","pH_tc","pH_dc","stirring_speed_rpm","total_retention_time_h","treatment","external_microorganism","flushing_gas","CO2_.","N2_.","H2_.","region_16S","media_based_on","vitamins","peptone","yeast_extract","NaHCO3","CaCl2","pectin","xylan","arabinogalactan","starch","casein","inulin","NaCl","K2HPO4","NaH2PO4","KH2PO4","MgSO4","hemin","menadione","bile_salts_oxgall","L_cysteine","mucin","glucose","pancreatin","cellobiose","lactose","whey_proteins_lactalbumin","HEPES","guanine","inosine","thymidine","xanthine","choline_chloride","ascorbic_acid","lipoic_acid","histidine","resazurin","aminoacid_mix","trace_mineral_supplement","cellulose","bacto_tryptone","XOS","Tween_80","KCL","MgCl2","FeSO4","MnCl2","CoSO4","CuSO4","ZnSO4","NiCl2","Xylitol","Rice","popcorn","whey_protein","arabic_gum","guar_gum","polyoxyethylene","digested_milk_fragments","maltose","bile","buffer","carbon","cofactor","enzyme","glycoprotein","micronutrient","nitrogen","nucleic.acid","redox","salt","surfactant","vitamin","CNratio","include_sample","sample_name_other","reason_sample_exclusion"
"1402","SRP370478","in vitro screen of quality protein popcorn on the human gut microbiome 16S","SRX14870527","SRR18771163","P2xP1-S778-D1-2","batch_Korth_et_al_2022","healthy","yes","OK","no","batch","4_pooled","United States","North America","yes","0","batch",0.21,NA,NA,NA,NA,16,"popcorn","no","no",0,0,0,"V4","popcorn","no",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,NA,"yes",NA,NA
"1403","SRP370478","in vitro screen of quality protein popcorn on the human gut microbiome 16S","SRX14870526","SRR18771164","P2xP1-S778-D1-1","batch_Korth_et_al_2022","healthy","yes","OK","no","batch","4_pooled","United States","North America","yes","0","batch",0.21,NA,NA,NA,NA,16,"popcorn","no","no",0,0,0,"V4","popcorn","no",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,NA,"yes",NA,NA
"1404","SRP370478","in vitro screen of quality protein popcorn on the human gut microbiome 16S","SRX14870525","SRR18771165","P2xP1-S776-D2-4","batch_Korth_et_al_2022","healthy","yes","OK","no","batch","4_pooled","United States","North America","yes","0","batch",0.21,NA,NA,NA,NA,16,"popcorn","no","no",0,0,0,"V4","popcorn","no",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,NA,"yes",NA,NA
"1405","SRP370478","in vitro screen of quality protein popcorn on the human gut microbiome 16S","SRX14870524","SRR18771166","P1xP3-S775-D1-1","batch_Korth_et_al_2022","healthy","yes","OK","no","batch","4_pooled","United States","North America","yes","0","batch",0.21,NA,NA,NA,NA,16,"popcorn","no","no",0,0,0,"V4","popcorn","no",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,NA,"yes",NA,NA
"1406","SRP370478","in vitro screen of quality protein popcorn on the human gut microbiome 16S","SRX14870523","SRR18771167","Media16-3","batch_Korth_et_al_2022","healthy","yes","OK","no","batch","4_pooled","United States","North America","yes","0","batch",0.21,NA,NA,NA,NA,16,"popcorn","no","no",0,0,0,"V4","popcorn","no",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,NA,"yes",NA,NA
"1407","SRP370478","in vitro screen of quality protein popcorn on the human gut microbiome 16S","SRX14870522","SRR18771168","P1xP3-S767-D2-4","batch_Korth_et_al_2022","healthy","yes","OK","no","batch","4_pooled","United States","North America","yes","0","batch",0.21,NA,NA,NA,NA,16,"popcorn","no","no",0,0,0,"V4","popcorn","no",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,NA,"yes",NA,NA
"1408","SRP370478","in vitro screen of quality protein popcorn on the human gut microbiome 16S","SRX14870521","SRR18771169","P1xP3-S767-D2-3","batch_Korth_et_al_2022","healthy","yes","OK","no","batch","4_pooled","United States","North America","yes","0","batch",0.21,NA,NA,NA,NA,16,"popcorn","no","no",0,0,0,"V4","popcorn","no",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,NA,"yes",NA,NA
"1409","SRP370478","in vitro screen of quality protein popcorn on the human gut microbiome 16S","SRX14870520","SRR18771170","P1xP3-S767-D2-2","batch_Korth_et_al_2022","healthy","yes","OK","no","batch","4_pooled","United States","North America","yes","0","batch",0.21,NA,NA,NA,NA,16,"popcorn","no","no",0,0,0,"V4","popcorn","no",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,NA,"yes",NA,NA
"1410","SRP370478","in vitro screen of quality protein popcorn on the human gut microbiome 16S","SRX14870519","SRR18771171","P1xP3-S767-D2-1","batch_Korth_et_al_2022","healthy","yes","OK","no","batch","4_pooled","United States","North America","yes","0","batch",0.21,NA,NA,NA,NA,16,"popcorn","no","no",0,0,0,"V4","popcorn","no",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,NA,"yes",NA,NA
"1411","SRP370478","in vitro screen of quality protein popcorn on the human gut microbiome 16S","SRX14870518","SRR18771172","P1xP3-S767-D1-4","batch_Korth_et_al_2022","healthy","yes","OK","no","batch","4_pooled","United States","North America","yes","0","batch",0.21,NA,NA,NA,NA,16,"popcorn","no","no",0,0,0,"V4","popcorn","no",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,NA,"yes",NA,NA
"1412","SRP370478","in vitro screen of quality protein popcorn on the human gut microbiome 16S","SRX14870517","SRR18771173","P1xP3-S767-D1-3","batch_Korth_et_al_2022","healthy","yes","OK","no","batch","4_pooled","United States","North America","yes","0","batch",0.21,NA,NA,NA,NA,16,"popcorn","no","no",0,0,0,"V4","popcorn","no",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,NA,"yes",NA,NA
"1413","SRP370478","in vitro screen of quality protein popcorn on the human gut microbiome 16S","SRX14870516","SRR18771174","P1xP3-S767-D1-2","batch_Korth_et_al_2022","healthy","yes","OK","no","batch","4_pooled","United States","North America","yes","0","batch",0.21,NA,NA,NA,NA,16,"popcorn","no","no",0,0,0,"V4","popcorn","no",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,NA,"yes",NA,NA
"1414","SRP370478","in vitro screen of quality protein popcorn on the human gut microbiome 16S","SRX14870515","SRR18771175","P1xP3-S767-D1-1","batch_Korth_et_al_2022","healthy","yes","OK","no","batch","4_pooled","United States","North America","yes","0","batch",0.21,NA,NA,NA,NA,16,"popcorn","no","no",0,0,0,"V4","popcorn","no",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,NA,"yes",NA,NA
"1415","SRP370478","in vitro screen of quality protein popcorn on the human gut microbiome 16S","SRX14870514","SRR18771176","P1xP3-Pool-D2-4","batch_Korth_et_al_2022","healthy","yes","OK","no","batch","4_pooled","United States","North America","yes","0","batch",0.21,NA,NA,NA,NA,16,"popcorn","no","no",0,0,0,"V4","popcorn","no",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,NA,"yes",NA,NA
"1416","SRP370478","in vitro screen of quality protein popcorn on the human gut microbiome 16S","SRX14870513","SRR18771177","P1xP3-Pool-D2-3","batch_Korth_et_al_2022","healthy","yes","OK","no","batch","4_pooled","United States","North America","yes","0","batch",0.21,NA,NA,NA,NA,16,"popcorn","no","no",0,0,0,"V4","popcorn","no",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,NA,"yes",NA,NA
"1417","SRP370478","in vitro screen of quality protein popcorn on the human gut microbiome 16S","SRX14870512","SRR18771178","P1xP3-Pool-D2-2","batch_Korth_et_al_2022","healthy","yes","OK","no","batch","4_pooled","United States","North America","yes","0","batch",0.21,NA,NA,NA,NA,16,"popcorn","no","no",0,0,0,"V4","popcorn","no",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,NA,"yes",NA,NA
"1418","SRP370478","in vitro screen of quality protein popcorn on the human gut microbiome 16S","SRX14870511","SRR18771180","P1xP3-Pool-D2-1","batch_Korth_et_al_2022","healthy","yes","OK","no","batch","4_pooled","United States","North America","yes","0","batch",0.21,NA,NA,NA,NA,16,"popcorn","no","no",0,0,0,"V4","popcorn","no",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,NA,"yes",NA,NA
"1419","SRP370478","in vitro screen of quality protein popcorn on the human gut microbiome 16S","SRX14870510","SRR18771179","Media16-2","batch_Korth_et_al_2022","healthy","yes","OK","no","batch","4_pooled","United States","North America","yes","0","batch",0.21,NA,NA,NA,NA,16,"popcorn","no","no",0,0,0,"V4","popcorn","no",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,NA,"yes",NA,NA
"1420","SRP370478","in vitro screen of quality protein popcorn on the human gut microbiome 16S","SRX14870509","SRR18771181","P1xP3-Pool-D1-4","batch_Korth_et_al_2022","healthy","yes","OK","no","batch","4_pooled","United States","North America","yes","0","batch",0.21,NA,NA,NA,NA,16,"popcorn","no","no",0,0,0,"V4","popcorn","no",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,NA,"yes",NA,NA
"1421","SRP370478","in vitro screen of quality protein popcorn on the human gut microbiome 16S","SRX14870508","SRR18771182","P1xP3-Pool-D1-3","batch_Korth_et_al_2022","healthy","yes","OK","no","batch","4_pooled","United States","North America","yes","0","batch",0.21,NA,NA,NA,NA,16,"popcorn","no","no",0,0,0,"V4","popcorn","no",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,NA,"yes",NA,NA
"1422","SRP370478","in vitro screen of quality protein popcorn on the human gut microbiome 16S","SRX14870507","SRR18771183","P1xP3-Pool-D1-2","batch_Korth_et_al_2022","healthy","yes","OK","no","batch","4_pooled","United States","North America","yes","0","batch",0.21,NA,NA,NA,NA,16,"popcorn","no","no",0,0,0,"V4","popcorn","no",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,NA,"yes",NA,NA
"1423","SRP370478","in vitro screen of quality protein popcorn on the human gut microbiome 16S","SRX14870506","SRR18771184","P1xP3-Pool-D1-1","batch_Korth_et_al_2022","healthy","yes","OK","no","batch","4_pooled","United States","North America","yes","0","batch",0.21,NA,NA,NA,NA,16,"popcorn","no","no",0,0,0,"V4","popcorn","no",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,NA,"yes",NA,NA
"1424","SRP370478","in vitro screen of quality protein popcorn on the human gut microbiome 16S","SRX14870505","SRR18771185","P1xP2-S778-D2-4","batch_Korth_et_al_2022","healthy","yes","OK","no","batch","4_pooled","United States","North America","yes","0","batch",0.21,NA,NA,NA,NA,16,"popcorn","no","no",0,0,0,"V4","popcorn","no",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,NA,"yes",NA,NA
"1425","SRP370478","in vitro screen of quality protein popcorn on the human gut microbiome 16S","SRX14870504","SRR18771186","P2xP1-S776-D2-3","batch_Korth_et_al_2022","healthy","yes","OK","no","batch","4_pooled","United States","North America","yes","0","batch",0.21,NA,NA,NA,NA,16,"popcorn","no","no",0,0,0,"V4","popcorn","no",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,NA,"yes",NA,NA
"1426","SRP370478","in vitro screen of quality protein popcorn on the human gut microbiome 16S","SRX14870503","SRR18771188","P2xP1-S776-D2-2","batch_Korth_et_al_2022","healthy","yes","OK","no","batch","4_pooled","United States","North America","yes","0","batch",0.21,NA,NA,NA,NA,16,"popcorn","no","no",0,0,0,"V4","popcorn","no",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,NA,"yes",NA,NA
"1427","SRP370478","in vitro screen of quality protein popcorn on the human gut microbiome 16S","SRX14870502","SRR18771189","P2xP1-S776-D2-1","batch_Korth_et_al_2022","healthy","yes","OK","no","batch","4_pooled","United States","North America","yes","0","batch",0.21,NA,NA,NA,NA,16,"popcorn","no","no",0,0,0,"V4","popcorn","no",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,NA,"yes",NA,NA
"1428","SRP370478","in vitro screen of quality protein popcorn on the human gut microbiome 16S","SRX14870501","SRR18771190","P2xP1-S776-D1-4","batch_Korth_et_al_2022","healthy","yes","OK","no","batch","4_pooled","United States","North America","yes","0","batch",0.21,NA,NA,NA,NA,16,"popcorn","no","no",0,0,0,"V4","popcorn","no",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,NA,"yes",NA,NA
"1429","SRP370478","in vitro screen of quality protein popcorn on the human gut microbiome 16S","SRX14870500","SRR18771191","P2xP1-S776-D1-3","batch_Korth_et_al_2022","healthy","yes","OK","no","batch","4_pooled","United States","North America","yes","0","batch",0.21,NA,NA,NA,NA,16,"popcorn","no","no",0,0,0,"V4","popcorn","no",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,NA,"yes",NA,NA
"1430","SRP370478","in vitro screen of quality protein popcorn on the human gut microbiome 16S","SRX14870499","SRR18771192","Media32-2","batch_Korth_et_al_2022","healthy","yes","OK","no","batch","4_pooled","United States","North America","yes","0","batch",0.21,NA,NA,NA,NA,16,"popcorn","no","no",0,0,0,"V4","popcorn","no",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,NA,"yes",NA,NA
"1431","SRP370478","in vitro screen of quality protein popcorn on the human gut microbiome 16S","SRX14870498","SRR18771193","P2xP1-S776-D1-2","batch_Korth_et_al_2022","healthy","yes","OK","no","batch","4_pooled","United States","North America","yes","0","batch",0.21,NA,NA,NA,NA,16,"popcorn","no","no",0,0,0,"V4","popcorn","no",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,NA,"yes",NA,NA
"1432","SRP370478","in vitro screen of quality protein popcorn on the human gut microbiome 16S","SRX14870497","SRR18771194","P2xP1-S776-D1-1","batch_Korth_et_al_2022","healthy","yes","OK","no","batch","4_pooled","United States","North America","yes","0","batch",0.21,NA,NA,NA,NA,16,"popcorn","no","no",0,0,0,"V4","popcorn","no",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,NA,"yes",NA,NA
"1433","SRP370478","in vitro screen of quality protein popcorn on the human gut microbiome 16S","SRX14870496","SRR18771195","P2xP1-S775-D2-4","batch_Korth_et_al_2022","healthy","yes","OK","no","batch","4_pooled","United States","North America","yes","0","batch",0.21,NA,NA,NA,NA,16,"popcorn","no","no",0,0,0,"V4","popcorn","no",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,NA,"yes",NA,NA
"1434","SRP370478","in vitro screen of quality protein popcorn on the human gut microbiome 16S","SRX14870495","SRR18771196","P2xP1-S775-D2-3","batch_Korth_et_al_2022","healthy","yes","OK","no","batch","4_pooled","United States","North America","yes","0","batch",0.21,NA,NA,NA,NA,16,"popcorn","no","no",0,0,0,"V4","popcorn","no",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,NA,"yes",NA,NA
"1435","SRP370478","in vitro screen of quality protein popcorn on the human gut microbiome 16S","SRX14870494","SRR18771197","P2xP1-S775-D2-2","batch_Korth_et_al_2022","healthy","yes","OK","no","batch","4_pooled","United States","North America","yes","0","batch",0.21,NA,NA,NA,NA,16,"popcorn","no","no",0,0,0,"V4","popcorn","no",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,NA,"yes",NA,NA
"1436","SRP370478","in vitro screen of quality protein popcorn on the human gut microbiome 16S","SRX14870493","SRR18771198","P2xP1-S775-D2-1","batch_Korth_et_al_2022","healthy","yes","OK","no","batch","4_pooled","United States","North America","yes","0","batch",0.21,NA,NA,NA,NA,16,"popcorn","no","no",0,0,0,"V4","popcorn","no",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,NA,"yes",NA,NA
"1437","SRP370478","in vitro screen of quality protein popcorn on the human gut microbiome 16S","SRX14870492","SRR18771199","P2xP1-S775-D1-4","batch_Korth_et_al_2022","healthy","yes","OK","no","batch","4_pooled","United States","North America","yes","0","batch",0.21,NA,NA,NA,NA,16,"popcorn","no","no",0,0,0,"V4","popcorn","no",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,NA,"yes",NA,NA
"1438","SRP370478","in vitro screen of quality protein popcorn on the human gut microbiome 16S","SRX14870491","SRR18771200","P2xP1-S775-D1-3","batch_Korth_et_al_2022","healthy","yes","OK","no","batch","4_pooled","United States","North America","yes","0","batch",0.21,NA,NA,NA,NA,16,"popcorn","no","no",0,0,0,"V4","popcorn","no",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,NA,"yes",NA,NA
"1439","SRP370478","in vitro screen of quality protein popcorn on the human gut microbiome 16S","SRX14870490","SRR18771201","P2xP1-S775-D1-2","batch_Korth_et_al_2022","healthy","yes","OK","no","batch","4_pooled","United States","North America","yes","0","batch",0.21,NA,NA,NA,NA,16,"popcorn","no","no",0,0,0,"V4","popcorn","no",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,NA,"yes",NA,NA
"1440","SRP370478","in vitro screen of quality protein popcorn on the human gut microbiome 16S","SRX14870489","SRR18771202","P2xP1-S775-D1-1","batch_Korth_et_al_2022","healthy","yes","OK","no","batch","4_pooled","United States","North America","yes","0","batch",0.21,NA,NA,NA,NA,16,"popcorn","no","no",0,0,0,"V4","popcorn","no",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,NA,"yes",NA,NA
"1441","SRP370478","in vitro screen of quality protein popcorn on the human gut microbiome 16S","SRX14870488","SRR18771203","Media32-1","batch_Korth_et_al_2022","healthy","yes","OK","no","batch","4_pooled","United States","North America","yes","0","batch",0.21,NA,NA,NA,NA,16,"popcorn","no","no",0,0,0,"V4","popcorn","no",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,NA,"yes",NA,NA
"1442","SRP370478","in vitro screen of quality protein popcorn on the human gut microbiome 16S","SRX14870487","SRR18771204","P2xP1-S767-D2-4","batch_Korth_et_al_2022","healthy","yes","OK","no","batch","4_pooled","United States","North America","yes","0","batch",0.21,NA,NA,NA,NA,16,"popcorn","no","no",0,0,0,"V4","popcorn","no",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,NA,"yes",NA,NA
"1443","SRP370478","in vitro screen of quality protein popcorn on the human gut microbiome 16S","SRX14870486","SRR18771205","P2xP1-S767-D2-3","batch_Korth_et_al_2022","healthy","yes","OK","no","batch","4_pooled","United States","North America","yes","0","batch",0.21,NA,NA,NA,NA,16,"popcorn","no","no",0,0,0,"V4","popcorn","no",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,NA,"yes",NA,NA
